file,path,ok,returncode,dg_kcal_mol,kd_M,intermolecular_contacts,charged_charged_contacts,charged_polar_contacts,charged_apolar_contacts,polar_polar_contacts,apolar_polar_contacts,apolar_apolar_contacts,stdout,stderr
IgG_FP_0181.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0181.pdb,True,0,-6.9,9.2e-06,52,1.0,7.0,8.0,13.0,13.0,10.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0181_model0
[+] No. of intermolecular contacts: 52
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 8.0
[+] No. of polar-polar contacts: 13.0
[+] No. of apolar-polar contacts: 13.0
[+] No. of apolar-apolar contacts: 10.0
[+] Percentage of apolar NIS residues: 41.19
[+] Percentage of charged NIS residues: 19.41
[++] Predicted binding affinity (kcal.mol-1):     -6.9
[++] Predicted dissociation constant (M) at 25.0˚C:  9.2e-06
",
IgG_FP_0182.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0182.pdb,True,0,-10.7,1.3e-08,55,4.0,9.0,12.0,2.0,18.0,10.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0182_model0
[+] No. of intermolecular contacts: 55
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 9.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 2.0
[+] No. of apolar-polar contacts: 18.0
[+] No. of apolar-apolar contacts: 10.0
[+] Percentage of apolar NIS residues: 42.14
[+] Percentage of charged NIS residues: 18.83
[++] Predicted binding affinity (kcal.mol-1):    -10.7
[++] Predicted dissociation constant (M) at 25.0˚C:  1.3e-08
",
IgG_FP_0183.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0183.pdb,True,0,-11.3,5.1e-09,67,0.0,5.0,12.0,3.0,23.0,24.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0183_model0
[+] No. of intermolecular contacts: 67
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 5.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 3.0
[+] No. of apolar-polar contacts: 23.0
[+] No. of apolar-apolar contacts: 24.0
[+] Percentage of apolar NIS residues: 42.27
[+] Percentage of charged NIS residues: 18.59
[++] Predicted binding affinity (kcal.mol-1):    -11.3
[++] Predicted dissociation constant (M) at 25.0˚C:  5.1e-09
",
IgG_FP_0184.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0184.pdb,True,0,-12.4,7.5e-10,79,4.0,7.0,24.0,3.0,21.0,20.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0184_model0
[+] No. of intermolecular contacts: 79
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 24.0
[+] No. of polar-polar contacts: 3.0
[+] No. of apolar-polar contacts: 21.0
[+] No. of apolar-apolar contacts: 20.0
[+] Percentage of apolar NIS residues: 41.50
[+] Percentage of charged NIS residues: 19.57
[++] Predicted binding affinity (kcal.mol-1):    -12.4
[++] Predicted dissociation constant (M) at 25.0˚C:  7.5e-10
",
IgG_FP_0185.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0185.pdb,True,0,-11.6,2.9e-09,83,3.0,16.0,17.0,4.0,22.0,21.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0185_model0
[+] No. of intermolecular contacts: 83
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 16.0
[+] No. of charged-apolar contacts: 17.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 22.0
[+] No. of apolar-apolar contacts: 21.0
[+] Percentage of apolar NIS residues: 42.23
[+] Percentage of charged NIS residues: 18.92
[++] Predicted binding affinity (kcal.mol-1):    -11.6
[++] Predicted dissociation constant (M) at 25.0˚C:  2.9e-09
",
IgG_FP_0186.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0186.pdb,True,0,-11.9,1.8e-09,72,5.0,14.0,14.0,6.0,25.0,8.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0186_model0
[+] No. of intermolecular contacts: 72
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 14.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 25.0
[+] No. of apolar-apolar contacts: 8.0
[+] Percentage of apolar NIS residues: 41.45
[+] Percentage of charged NIS residues: 19.25
[++] Predicted binding affinity (kcal.mol-1):    -11.9
[++] Predicted dissociation constant (M) at 25.0˚C:  1.8e-09
",
IgG_FP_0187.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0187.pdb,True,0,-10.0,4.5e-08,63,1.0,7.0,12.0,6.0,20.0,17.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0187_model0
[+] No. of intermolecular contacts: 63
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 20.0
[+] No. of apolar-apolar contacts: 17.0
[+] Percentage of apolar NIS residues: 43.00
[+] Percentage of charged NIS residues: 18.48
[++] Predicted binding affinity (kcal.mol-1):    -10.0
[++] Predicted dissociation constant (M) at 25.0˚C:  4.5e-08
",
IgG_FP_0188.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0188.pdb,True,0,-13.0,3.0e-10,84,2.0,9.0,13.0,4.0,30.0,26.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0188_model0
[+] No. of intermolecular contacts: 84
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 9.0
[+] No. of charged-apolar contacts: 13.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 30.0
[+] No. of apolar-apolar contacts: 26.0
[+] Percentage of apolar NIS residues: 42.51
[+] Percentage of charged NIS residues: 18.36
[++] Predicted binding affinity (kcal.mol-1):    -13.0
[++] Predicted dissociation constant (M) at 25.0˚C:  3.0e-10
",
IgG_FP_0189.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0189.pdb,True,0,-11.5,3.8e-09,99,5.0,9.0,15.0,12.0,29.0,29.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0189_model0
[+] No. of intermolecular contacts: 99
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 9.0
[+] No. of charged-apolar contacts: 15.0
[+] No. of polar-polar contacts: 12.0
[+] No. of apolar-polar contacts: 29.0
[+] No. of apolar-apolar contacts: 29.0
[+] Percentage of apolar NIS residues: 42.28
[+] Percentage of charged NIS residues: 20.04
[++] Predicted binding affinity (kcal.mol-1):    -11.5
[++] Predicted dissociation constant (M) at 25.0˚C:  3.8e-09
",
IgG_FP_0190.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0190.pdb,True,0,-12.5,7.3e-10,85,4.0,13.0,14.0,8.0,29.0,17.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0190_model0
[+] No. of intermolecular contacts: 85
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 13.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 8.0
[+] No. of apolar-polar contacts: 29.0
[+] No. of apolar-apolar contacts: 17.0
[+] Percentage of apolar NIS residues: 40.76
[+] Percentage of charged NIS residues: 19.28
[++] Predicted binding affinity (kcal.mol-1):    -12.5
[++] Predicted dissociation constant (M) at 25.0˚C:  7.3e-10
",
IgG_FP_0191.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0191.pdb,True,0,-9.3,1.6e-07,55,0.0,2.0,3.0,8.0,21.0,21.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0191_model0
[+] No. of intermolecular contacts: 55
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 2.0
[+] No. of charged-apolar contacts: 3.0
[+] No. of polar-polar contacts: 8.0
[+] No. of apolar-polar contacts: 21.0
[+] No. of apolar-apolar contacts: 21.0
[+] Percentage of apolar NIS residues: 40.35
[+] Percentage of charged NIS residues: 19.10
[++] Predicted binding affinity (kcal.mol-1):     -9.3
[++] Predicted dissociation constant (M) at 25.0˚C:  1.6e-07
",
IgG_FP_0192.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0192.pdb,True,0,-10.6,1.8e-08,93,2.0,10.0,21.0,7.0,18.0,35.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0192_model0
[+] No. of intermolecular contacts: 93
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 10.0
[+] No. of charged-apolar contacts: 21.0
[+] No. of polar-polar contacts: 7.0
[+] No. of apolar-polar contacts: 18.0
[+] No. of apolar-apolar contacts: 35.0
[+] Percentage of apolar NIS residues: 41.58
[+] Percentage of charged NIS residues: 19.01
[++] Predicted binding affinity (kcal.mol-1):    -10.6
[++] Predicted dissociation constant (M) at 25.0˚C:  1.8e-08
",
IgG_FP_0193.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0193.pdb,True,0,-10.1,3.7e-08,60,4.0,1.0,14.0,2.0,14.0,25.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0193_model0
[+] No. of intermolecular contacts: 60
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 1.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 2.0
[+] No. of apolar-polar contacts: 14.0
[+] No. of apolar-apolar contacts: 25.0
[+] Percentage of apolar NIS residues: 41.26
[+] Percentage of charged NIS residues: 19.25
[++] Predicted binding affinity (kcal.mol-1):    -10.1
[++] Predicted dissociation constant (M) at 25.0˚C:  3.7e-08
",
IgG_FP_0194.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0194.pdb,True,0,-11.8,2.2e-09,76,2.0,7.0,15.0,8.0,27.0,17.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0194_model0
[+] No. of intermolecular contacts: 76
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 15.0
[+] No. of polar-polar contacts: 8.0
[+] No. of apolar-polar contacts: 27.0
[+] No. of apolar-apolar contacts: 17.0
[+] Percentage of apolar NIS residues: 41.50
[+] Percentage of charged NIS residues: 18.97
[++] Predicted binding affinity (kcal.mol-1):    -11.8
[++] Predicted dissociation constant (M) at 25.0˚C:  2.2e-09
",
IgG_FP_0195.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0195.pdb,True,0,-11.2,6.2e-09,65,3.0,8.0,15.0,0.0,17.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0195_model0
[+] No. of intermolecular contacts: 65
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 8.0
[+] No. of charged-apolar contacts: 15.0
[+] No. of polar-polar contacts: 0.0
[+] No. of apolar-polar contacts: 17.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 41.29
[+] Percentage of charged NIS residues: 19.37
[++] Predicted binding affinity (kcal.mol-1):    -11.2
[++] Predicted dissociation constant (M) at 25.0˚C:  6.2e-09
",
IgG_FP_0196.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0196.pdb,True,0,-9.7,8.3e-08,83,1.0,10.0,22.0,8.0,15.0,27.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0196_model0
[+] No. of intermolecular contacts: 83
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 10.0
[+] No. of charged-apolar contacts: 22.0
[+] No. of polar-polar contacts: 8.0
[+] No. of apolar-polar contacts: 15.0
[+] No. of apolar-apolar contacts: 27.0
[+] Percentage of apolar NIS residues: 42.14
[+] Percentage of charged NIS residues: 18.45
[++] Predicted binding affinity (kcal.mol-1):     -9.7
[++] Predicted dissociation constant (M) at 25.0˚C:  8.3e-08
",
IgG_FP_0197.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0197.pdb,True,0,-12.6,5.3e-10,85,4.0,4.0,16.0,6.0,28.0,27.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0197_model0
[+] No. of intermolecular contacts: 85
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 4.0
[+] No. of charged-apolar contacts: 16.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 28.0
[+] No. of apolar-apolar contacts: 27.0
[+] Percentage of apolar NIS residues: 41.65
[+] Percentage of charged NIS residues: 19.32
[++] Predicted binding affinity (kcal.mol-1):    -12.6
[++] Predicted dissociation constant (M) at 25.0˚C:  5.3e-10
",
IgG_FP_0198.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0198.pdb,True,0,-11.3,5.2e-09,58,2.0,6.0,6.0,9.0,29.0,6.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0198_model0
[+] No. of intermolecular contacts: 58
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 6.0
[+] No. of charged-apolar contacts: 6.0
[+] No. of polar-polar contacts: 9.0
[+] No. of apolar-polar contacts: 29.0
[+] No. of apolar-apolar contacts: 6.0
[+] Percentage of apolar NIS residues: 41.03
[+] Percentage of charged NIS residues: 18.74
[++] Predicted binding affinity (kcal.mol-1):    -11.3
[++] Predicted dissociation constant (M) at 25.0˚C:  5.2e-09
",
IgG_FP_0199.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0199.pdb,True,0,-10.3,2.8e-08,78,4.0,11.0,11.0,10.0,23.0,19.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0199_model0
[+] No. of intermolecular contacts: 78
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 11.0
[+] No. of charged-apolar contacts: 11.0
[+] No. of polar-polar contacts: 10.0
[+] No. of apolar-polar contacts: 23.0
[+] No. of apolar-apolar contacts: 19.0
[+] Percentage of apolar NIS residues: 41.49
[+] Percentage of charged NIS residues: 18.98
[++] Predicted binding affinity (kcal.mol-1):    -10.3
[++] Predicted dissociation constant (M) at 25.0˚C:  2.8e-08
",
IgG_FP_0200.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0200.pdb,True,0,-9.8,6.7e-08,69,1.0,11.0,8.0,9.0,22.0,18.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0200_model0
[+] No. of intermolecular contacts: 69
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 11.0
[+] No. of charged-apolar contacts: 8.0
[+] No. of polar-polar contacts: 9.0
[+] No. of apolar-polar contacts: 22.0
[+] No. of apolar-apolar contacts: 18.0
[+] Percentage of apolar NIS residues: 40.98
[+] Percentage of charged NIS residues: 19.02
[++] Predicted binding affinity (kcal.mol-1):     -9.8
[++] Predicted dissociation constant (M) at 25.0˚C:  6.7e-08
",
IgG_FP_0201.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0201.pdb,True,0,-11.2,6.0e-09,83,3.0,10.0,13.0,5.0,22.0,30.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0201_model0
[+] No. of intermolecular contacts: 83
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 10.0
[+] No. of charged-apolar contacts: 13.0
[+] No. of polar-polar contacts: 5.0
[+] No. of apolar-polar contacts: 22.0
[+] No. of apolar-apolar contacts: 30.0
[+] Percentage of apolar NIS residues: 41.36
[+] Percentage of charged NIS residues: 18.83
[++] Predicted binding affinity (kcal.mol-1):    -11.2
[++] Predicted dissociation constant (M) at 25.0˚C:  6.0e-09
",
IgG_FP_0202.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0202.pdb,True,0,-9.5,1.0e-07,62,3.0,5.0,16.0,2.0,11.0,25.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0202_model0
[+] No. of intermolecular contacts: 62
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 5.0
[+] No. of charged-apolar contacts: 16.0
[+] No. of polar-polar contacts: 2.0
[+] No. of apolar-polar contacts: 11.0
[+] No. of apolar-apolar contacts: 25.0
[+] Percentage of apolar NIS residues: 41.07
[+] Percentage of charged NIS residues: 19.64
[++] Predicted binding affinity (kcal.mol-1):     -9.5
[++] Predicted dissociation constant (M) at 25.0˚C:  1.0e-07
",
IgG_FP_0203.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0203.pdb,True,0,-10.1,4.0e-08,58,3.0,6.0,10.0,3.0,17.0,19.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0203_model0
[+] No. of intermolecular contacts: 58
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 6.0
[+] No. of charged-apolar contacts: 10.0
[+] No. of polar-polar contacts: 3.0
[+] No. of apolar-polar contacts: 17.0
[+] No. of apolar-apolar contacts: 19.0
[+] Percentage of apolar NIS residues: 41.72
[+] Percentage of charged NIS residues: 18.96
[++] Predicted binding affinity (kcal.mol-1):    -10.1
[++] Predicted dissociation constant (M) at 25.0˚C:  4.0e-08
",
IgG_FP_0204.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0204.pdb,True,0,-8.3,7.7e-07,73,8.0,15.0,21.0,6.0,6.0,17.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0204_model0
[+] No. of intermolecular contacts: 73
[+] No. of charged-charged contacts: 8.0
[+] No. of charged-polar contacts: 15.0
[+] No. of charged-apolar contacts: 21.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 6.0
[+] No. of apolar-apolar contacts: 17.0
[+] Percentage of apolar NIS residues: 42.06
[+] Percentage of charged NIS residues: 20.24
[++] Predicted binding affinity (kcal.mol-1):     -8.3
[++] Predicted dissociation constant (M) at 25.0˚C:  7.7e-07
",
IgG_FP_0205.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0205.pdb,True,0,-9.0,2.5e-07,73,1.0,5.0,10.0,13.0,21.0,23.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0205_model0
[+] No. of intermolecular contacts: 73
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 5.0
[+] No. of charged-apolar contacts: 10.0
[+] No. of polar-polar contacts: 13.0
[+] No. of apolar-polar contacts: 21.0
[+] No. of apolar-apolar contacts: 23.0
[+] Percentage of apolar NIS residues: 41.09
[+] Percentage of charged NIS residues: 18.60
[++] Predicted binding affinity (kcal.mol-1):     -9.0
[++] Predicted dissociation constant (M) at 25.0˚C:  2.5e-07
",
